#metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
description,Version-2026-02-13-12-8-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
format_version,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_releases,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_tracks,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#release_info,,,,,,,,,,,,,,,,,,,,,,,,,#track_info,,,,,,,,,,,
#action,#upc,#catalog_number,#grid,#title,#remix_or_version,#user_email,#label,#participants,#primary_genre,#secondary_genre,#language,#explicit_lyrics,#price_category,#digital_release,#original_release,#license_type,#license_info,#c_year,#c_line,#p_year,#p_line,#territories,#cover_url,#track_count,#isrc,#iswc,#track_title,#remix_or_version,#participants,#primary_genre,#secondary_genre,#language,#explicit_lyrics,#p_year,#p_line,#audio_url
,8445490349888,ORPIN00029,,Kadhile Na Kalavarame,,sony@orpinmail.in,@something in me,primary:RajKrish;composer:RajKrish;lyricist:RajKrish;arranger:RajKrish;producer:RajKrish,R&B,,te,not_explicit,,2022-03-01,2022-03-01,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Kadhile-Na-Kalavarame.jpg,1,ESA012168660,,Kadhile Na Kalavarame,,primary:RajKrish;composer:RajKrish;lyricist:RajKrish;arranger:RajKrish;producer:RajKrish,R&B,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Kadhile-Na-Kalavarame.wav
,5059505023736,ORPIN00031,,Tough Love,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Tough-Love.jpg,1,GBSMU8166746,,Tough Love,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Tough-Love.wav
,5059505300967,ORPIN00032,,Indian Monsoon,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Indian-Monsoon.jpg,1,GBSMU8121692,,Indian Monsoon,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Indian-Monsoon.wav
,5059505430138,ORPIN00033,,Being in Alone,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Being-in-Alone.jpg,1,GBSMU8693021,,Being in Alone,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Being-In-Alone.wav
,5059594053805,ORPIN00035,,Manam Manam Dosthulam,,sony@orpinmail.in,Orpin Music India,primary:BKC Vines;composer:BKC Vines;lyricist:BKC Vines;arranger:BKC Vines;producer:BKC Vines,Hip-Hop/Rap,,te,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Manam-Manam-Dosthulam.jpg,1,GBSMU8873356,,Manam Manam Dosthulam,,primary:BKC Vines;composer:BKC Vines;lyricist:BKC Vines;arranger:BKC Vines;producer:BKC Vines,Hip-Hop/Rap,,te,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Manam-Manam-Dosthulam.wav
,5059594057865,ORPIN00036,,Kaala Theme,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Kaala-Theme.jpg,1,GBSMU8809152,,Kaala Theme,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Kaala-Theme.wav
,5059741653087,ORPIN00037,,Andhamaina O Jaabilamma,,sony@orpinmail.in,Orpin Music India,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,,2021-02-14,2021-02-14,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Andhamaina-O-Jaabilamma.jpg,1,GBSMU9601764,,Andhamaina O Jaabilamma,,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Andhamaina-O-Jaabilamma.wav
,8445490175661,ORPIN00038,,Andhaala Raama Silakaa,,sony@orpinmail.in,Orpin Music India,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,,2021-03-31,2021-03-31,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Andhaala-Raama-Silakaa.jpg,1,ESA012103369,,Andhaala Raama Silakaa,,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Andhaala-Raama-Silakaa.wav
,8445490184465,ORPIN00041,,I Want to Live,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/I-Want-to-Live.jpg,1,ESA012112576,,I Want to Live,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/I-Want-to-Live.wav
,8445490184489,ORPIN00042,,Gravity,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-03-26,2021-03-26,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Gravity.jpg,1,ESA012112578,,Gravity,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Gravity.wav
,8445490218306,ORPIN00044,,Resurrection,,sony@orpinmail.in,Orpin Music India,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,,2021-04-12,2021-04-12,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Resurrection.jpg,1,ESA012130964,,Resurrection,,primary:Frieden;composer:Frieden;lyricist:Frieden;arranger:Frieden;producer:Frieden,Electronic/Dance,,en,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://dashboard.orpin.in/wp-content/uploads/gravity_forms/1-2a4ef3b3dcd0afc718c1ac544fe777d2/2022/03/frieden-Resurrection14.wav
,8445490777575,ORPIN00078,,Duram Ellake Paala Pitta,,sony@orpinmail.in,@something in me,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,,2021-10-01,2021-10-01,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Duram-Ellake-Paala-Pitta.jpg,1,ESA011561621,,Duram Ellake Paala Pitta,,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Duram-Ellake-Paala-Pitta.wav
,8445490234160,ORPIN00047,,Andhamaina O Jaabilamma (DJ Upendra Remix),,sony@orpinmail.in,Orpin Music India,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,,2021-04-08,2021-04-08,,,2022,Orpin Group,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/08/Andhamaina-O-Jaabilamma-DJ-Upendra-Remix.jpg,1,ESA012137408,,Andhamaina O Jaabilamma (DJ Upendra Remix),,primary:Sravan Diamond;composer:Sravan Diamond;lyricist:Sravan Diamond;arranger:Sravan Diamond;producer:Sravan Diamond,R&B,,te,not_explicit,2022,Orpin Music India under exclusive license to Orpin Music India / an Orpin Group Company,https://dashboard.orpin.in/wp-content/uploads/gravity_forms/1-2a4ef3b3dcd0afc718c1ac544fe777d2/2022/03/Andhamaina-O-Jaabilamma-DJ-Upender-Remix14.flac
,4686223570450,ORPIN01944,,Kalvakunta Kavitha Akka,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2021-03-13,2021-03-13,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/82.jpg,1,INO452300651,,Kalvakunta Kavitha Akka,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Kalvakunta-Kavitha-Akka.wav
,4686223571457,ORPIN01945,,Shankara Bhayankara,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2021-03-11,2021-03-11,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/81.jpg,1,INO452300652,,Shankara Bhayankara,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Shankara-Bhayankara.wav
,4686223572454,ORPIN01946,,Adla Venkat Reddy Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-09-10,2020-09-10,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/80.jpg,1,INO452300653,,Adla Venkat Reddy Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Adla-Venkat-Reddy-Anna.wav
,4686223573451,ORPIN01947,,Panja Visire Chiruthapuli,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-09-08,2020-09-08,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/79.jpg,1,INO452300654,,Panja Visire Chiruthapuli,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Panja-Visire-Chiruthapuli.wav
,4686223574458,ORPIN01948,,Jangaon Ka Sher Sai Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2019-09-01,2019-09-01,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Something-in-me-52.jpg,1,INO452300655,,Jangaon Ka Sher Sai Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Jangaon-Ka-Sher-Sai-Anna.wav
,4686223575455,ORPIN01949,,Nandharaju Goud Anna,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2022-05-29,2022-05-29,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/78.jpg,1,INO452300656,,Nandharaju Goud Anna,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Nandharaju-Goud-Anna.wav
,4686223576452,ORPIN01950,,Ganesh Chaturthi 2020,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2020-08-22,2020-08-22,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/77.jpg,1,INO452300657,,Ganesh Chaturthi 2020,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Ganesh-Chaturthi-2020.wav
,4686223577459,ORPIN01951,,Share Rahman Bhai Bonalu,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2020-08-01,2020-08-01,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/76.jpg,1,INO452300658,,Share Rahman Bhai Bonalu,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Share-Rahman-Bhai-Bonalu.wav
,4686223578456,ORPIN01952,,Jai Mata Dhi,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2020-10-24,2020-10-24,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/75.jpg,1,INO452300659,,Jai Mata Dhi,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Jai-Mata-Dhi.wav
,4686223579453,ORPIN01953,,Narayanaguda Ka Shan John Bhai,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-07-15,2020-07-15,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/93.jpg,1,INO452300660,,Narayanaguda Ka Shan John Bhai,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Narayanaguda-Ka-Shan-John-Bhai.wav
,4686223580459,ORPIN01954,,Ligampally Eleti Mahankali Amma Pochamma,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2020-08-02,2020-08-02,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/92.jpg,1,INO452300661,,Ligampally Eleti Mahankali Amma Pochamma,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Limpally-Eleti-Mahankali-Amma-Pochamma.wav
,4686223581456,ORPIN01955,,Shiva Thandava Rupuda,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2023-02-18,2023-02-18,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/91.jpg,1,INO452300662,,Shiva Thandava Rupuda,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Shiva-Thandava-Rupuda.wav
,4686223582453,ORPIN01956,,Daggad Sai Anna Bowenpally Bonalu,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,,2020-07-18,2020-07-18,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/90.jpg,1,INO452300663,,Daggad Sai Anna Bowenpally Bonalu,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Spiritual,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Daggad-Sai-Anna-Bowenpally-Bonalu.wav
,4686223583450,ORPIN01957,,Balapur Shivaraj,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-10-17,2020-10-17,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/89.jpg,1,INO452300664,,Balapur Shivaraj,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Balapur-Shivaraj.wav
,4686223584457,ORPIN01958,,Ibrahimpatnam Urra Pochamma Thalli Bonalu,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Folk,,te,not_explicit,,2022-11-28,2022-11-28,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/88.jpg,1,INO452300665,,Ibrahimpatnam Urra Pochamma Thalli Bonalu,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Folk,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Ibrahimpatnam-Urra-Pochamma-Thalli-Bonalu.wav
,4686223585454,ORPIN01959,,Janaganamana Adhinayaka Jayaho,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,,2022-08-21,2022-08-21,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/87-1.jpg,1,INO452300666,,Janaganamana Adhinayaka Jayaho,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Inspirational,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Janaganamana-Adhinayaka-Jayaho.wav
,4686223586451,ORPIN01960,,Share Rahman Bhai Palaram Bandi,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2018-09-17,2018-09-17,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/86.jpg,1,INO452300667,,Share Rahman Bhai Palaram Bandi,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Share-Rahman-Bhai-Palaram-Bandi.wav
,4686223587458,ORPIN01961,,Guntur Junior Lobo Bhai Dj,,sony@orpinmail.in,@something in me,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,,2020-09-05,2020-09-05,,,2022,Orpin Group,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/85.jpg,1,INO452300668,,Guntur Junior Lobo Bhai Dj,,primary:Sanjay Kumar Sunny;composer:Sanjay Kumar Sunny;lyricist:Sanjay Kumar Sunny;arranger:Sanjay Kumar Sunny;producer:Sanjay Kumar Sunny,Pop,,te,not_explicit,2022,@something in me under exclusive license to Orpin Music India / an Orpin Group Company,https://cdn.orpinmusic.in/wp-content/uploads/2023/09/Guntur-Junior-Lobo-Bhai-Dj.wav
